 "SimITK: Visual programming of the ITK image-processing library within simulink"  $ "Dickinson A.W.L., Abolmaesumi P., Gobbi D.G., Mousavi P."  $ reviewer2 $ (1,)
 "SimITK: Visual programming of the ITK image-processing library within simulink"  $ "Dickinson A.W.L., Abolmaesumi P., Gobbi D.G., Mousavi P."  $ reviewer3 $ (3,)

 "SmartColor: Real-time color correction and contrast for optical see-through head-mounted displays"  $ "David Hincapié-Ramos J., Ivanchuk L., Sridharan S.K., Irani P."  $ reviewer2 $ (0,)
 "SmartColor: Real-time color correction and contrast for optical see-through head-mounted displays"  $ "David Hincapié-Ramos J., Ivanchuk L., Sridharan S.K., Irani P."  $ reviewer3 $ (1,)

 "Snap-Together Visualization: A user interface for coordinating visualizations via relational schemata"  $ "North Chris, Shneiderman Ben"  $ reviewer1 $ (1,)
 "Snap-Together Visualization: A user interface for coordinating visualizations via relational schemata"  $ "North Chris, Shneiderman Ben"  $ reviewer3 $ (0,)

 "SocAware: A middleware for social applications in online social networks"  $ "Chen L., Chen K., Shao C., Zhu P."  $ reviewer1 $ (1,)
 "SocAware: A middleware for social applications in online social networks"  $ "Chen L., Chen K., Shao C., Zhu P."  $ reviewer4 $ (0,)

 "Software's invisible users"  $ "Whittaker J.A."  $ reviewer1 $ (1,)
 "Software's invisible users"  $ "Whittaker J.A."  $ reviewer4 $ (0,)

 "Sparse graph processing with soft-processors"  $ "Kapre N."  $ reviewer2 $ (1,)
 "Sparse graph processing with soft-processors"  $ "Kapre N."  $ reviewer4 $ (0,)

 "Statistical learning of API mappings for language migration"  $ "Nguyen A.T., Nguyen H.A., Nguyen T.T., Nguyen T.N."  $ reviewer1 $ (1,)
 "Statistical learning of API mappings for language migration"  $ "Nguyen A.T., Nguyen H.A., Nguyen T.T., Nguyen T.N."  $ reviewer3 $ ()

 "Steps towards web ubiquitous computing"  $ "Pandit M.R., Bhardwaj T., Khatri V."  $ reviewer1 $ (1,)
 "Steps towards web ubiquitous computing"  $ "Pandit M.R., Bhardwaj T., Khatri V."  $ reviewer4 $ (0,)

 "Stream data management based on integration of a stream processing engine and databases"  $ "Kitagawa H., Watanabe Y."  $ reviewer2 $ (1,)
 "Stream data management based on integration of a stream processing engine and databases"  $ "Kitagawa H., Watanabe Y."  $ reviewer4 $ (0,)

 "Studying the Documentation of an API for Enterprise ServiceOriented Architecture"  $ "Myers B.A., Jeong S.Y., Xie Y., Beaton J., Stylos J., Ehret R., Karstens J., Efeoglu A., Busse D.K."  $ reviewer2 $ (1,)
 "Studying the Documentation of an API for Enterprise ServiceOriented Architecture"  $ "Myers B.A., Jeong S.Y., Xie Y., Beaton J., Stylos J., Ehret R., Karstens J., Efeoglu A., Busse D.K."  $ reviewer3 $ ()

 "TRACER: A platform for securing legacy code"  $ "Stroggylos K., Mitropoulos D., Tzermias Z., Papadopoulos P., Rafailidis F., Spinellis D., Ioannidis S., Katsaros P."  $ reviewer1 $ (1,)
 "TRACER: A platform for securing legacy code"  $ "Stroggylos K., Mitropoulos D., Tzermias Z., Papadopoulos P., Rafailidis F., Spinellis D., Ioannidis S., Katsaros P."  $ reviewer4 $ (0,)

 "TS4J: A fluent interface for defining and computing typestate analyses"  $ "Bodden E."  $ reviewer1 $ ()
 "TS4J: A fluent interface for defining and computing typestate analyses"  $ "Bodden E."  $ reviewer4 $ (0,)

 "TSSDroid: realization of an efficient and usable TSS API for the Android software stack"  $ "Khan S., Nauman M., Othman A.T., Musa S., Syed T.A."  $ reviewer1 $ (2,)
 "TSSDroid: realization of an efficient and usable TSS API for the Android software stack"  $ "Khan S., Nauman M., Othman A.T., Musa S., Syed T.A."  $ reviewer4 $ (1,)

 "Temanejo: Debugging of thread-based task-parallel programs in StarSS"  $ "Keller R., Brinkmann S., Gracia J., Niethammer C."  $ reviewer1 $ (1,)
 "Temanejo: Debugging of thread-based task-parallel programs in StarSS"  $ "Keller R., Brinkmann S., Gracia J., Niethammer C."  $ reviewer3 $ (2,)

 "The CIPRES workbench: A flexible framework for creating science gateways"  $ "Miller M.A., Schwartz T., Hoover P., Yoshimoto K., Sivagnanam S., Majumdar A."  $ reviewer2 $ (1,)
 "The CIPRES workbench: A flexible framework for creating science gateways"  $ "Miller M.A., Schwartz T., Hoover P., Yoshimoto K., Sivagnanam S., Majumdar A."  $ reviewer3 $ (2,)

 "The Prospect of Open Online e-Learning System Based on the Free Culture Movement - Development of YouTutors as an Auto-Assignment Generator by Utilizing Creative Commons Contents Online"  $ "Nakajima A., Ono Y."  $ reviewer1 $ (1,)
 "The Prospect of Open Online e-Learning System Based on the Free Culture Movement - Development of YouTutors as an Auto-Assignment Generator by Utilizing Creative Commons Contents Online"  $ "Nakajima A., Ono Y."  $ reviewer4 $ (0,)

 "The SLAM project: Debugging system software via static analysis"  $ "Ball T., Rajamani S.K."  $ reviewer2 $ (1,)
 "The SLAM project: Debugging system software via static analysis"  $ "Ball T., Rajamani S.K."  $ reviewer3 $ ()

 "The academic performance index: Creating a more robust and less biased measure of student academic performance"  $ "Godwin A., Scott T.D., Potvin G., Sonnert G., Sadler P.M."  $ reviewer1 $ (1,)
 "The academic performance index: Creating a more robust and less biased measure of student academic performance"  $ "Godwin A., Scott T.D., Potvin G., Sonnert G., Sadler P.M."  $ reviewer4 $ (0,)

 "The developer is the enemy"  $ "Wurster G., Van Oorschot P.C."  $ reviewer2 $ ()
 "The developer is the enemy"  $ "Wurster G., Van Oorschot P.C."  $ reviewer3 $ (1,)

 "The framework for accessible applications: Text-based case for blind people"  $ "Pozhidaev M."  $ reviewer1 $ (1,)
 "The framework for accessible applications: Text-based case for blind people"  $ "Pozhidaev M."  $ reviewer3 $ (4,)

 "The impact of different multi-threading interfaces on embedded systems"  $ "Lorenzon A.F., Filho A.C.S.B., Cera M.C."  $ reviewer2 $ (4,)
 "The impact of different multi-threading interfaces on embedded systems"  $ "Lorenzon A.F., Filho A.C.S.B., Cera M.C."  $ reviewer4 $ (1,)

 "The music and emotion driven game engine: Ideas and games"  $ "Dillon R., Bee N.K., Rozner S."  $ reviewer2 $ (1,)
 "The music and emotion driven game engine: Ideas and games"  $ "Dillon R., Bee N.K., Rozner S."  $ reviewer4 $ (0,)

 "The role of conceptual knowledge in API usability"  $ "Ko A.J., Riche Y."  $ reviewer1 $ (2,)
 "The role of conceptual knowledge in API usability"  $ "Ko A.J., Riche Y."  $ reviewer4 $ ()

 "The timeline as a programming interface"  $ "Cardoso B., Romão T."  $ reviewer2 $ (1,)
 "The timeline as a programming interface"  $ "Cardoso B., Romão T."  $ reviewer4 $ (0,)

 "Three-dimensional (3D) bio-cad modeling of human knee"  $ "Ameddah H., Assas M."  $ reviewer2 $ (0,)
 "Three-dimensional (3D) bio-cad modeling of human knee"  $ "Ameddah H., Assas M."  $ reviewer3 $ (1,)

 "Towards an intelligent code search engine"  $ "Kim J., Lee S., Hwang S.-W., Kim S."  $ reviewer2 $ (1,)
 "Towards an intelligent code search engine"  $ "Kim J., Lee S., Hwang S.-W., Kim S."  $ reviewer3 $ ()

 "Towards high performance and usability programming methodology for heterogeneous HPC architectures"  $ "Lee M., Jo H., Choi D.H."  $ reviewer1 $ (1,)
 "Towards high performance and usability programming methodology for heterogeneous HPC architectures"  $ "Lee M., Jo H., Choi D.H."  $ reviewer4 $ (0,)

 "Towards simplifying grid enablement for scientific applications"  $ "Song Y., Tanaka Y., Nakada H., Sekiguchi S."  $ reviewer1 $ (1,)
 "Towards simplifying grid enablement for scientific applications"  $ "Song Y., Tanaka Y., Nakada H., Sekiguchi S."  $ reviewer4 $ (0,)

 "Type names without static type checking already improve the usability of APIs (As Long as the Type Names are Correct): An Empirical Study"  $ "Spiza S., Hanenberg S."  $ reviewer1 $ ()
 "Type names without static type checking already improve the usability of APIs (As Long as the Type Names are Correct): An Empirical Study"  $ "Spiza S., Hanenberg S."  $ reviewer4 $ (1,)

 "Typestate-based semantic code search over partial programs"  $ "Mishne A., Shoham S., Yahav E."  $ reviewer1 $ (1,)
 "Typestate-based semantic code search over partial programs"  $ "Mishne A., Shoham S., Yahav E."  $ reviewer3 $ ()

 "Understanding the API usage in Java"  $ "Qiu D., Li B., Leung H."  $ reviewer1 $ (1,)
 "Understanding the API usage in Java"  $ "Qiu D., Li B., Leung H."  $ reviewer4 $ ()

 "Unified compile-time and runtime Java annotation processing"  $ "Pigula P., Nosál M."  $ reviewer2 $ (2,)
 "Unified compile-time and runtime Java annotation processing"  $ "Pigula P., Nosál M."  $ reviewer3 $ (1,)

 "Usability challenges for enterprise service-oriented architecture APIs"  $ "Beaton J., Jeong S.Y., Xie Y., Stylos J., Myers B.A."  $ reviewer2 $ (1,)
 "Usability challenges for enterprise service-oriented architecture APIs"  $ "Beaton J., Jeong S.Y., Xie Y., Stylos J., Myers B.A."  $ reviewer3 $ ()

 "Usability of educational technology APIs: Findings and guidelines"  $ "Kapros E., Peirce N."  $ reviewer1 $ ()
 "Usability of educational technology APIs: Findings and guidelines"  $ "Kapros E., Peirce N."  $ reviewer3 $ (1,)

 "Using AOP to ensure component interactions in component-based software"  $ "Zhou J., Ji Y., Zhao D., Liu J."  $ reviewer1 $ (1,)
 "Using AOP to ensure component interactions in component-based software"  $ "Zhou J., Ji Y., Zhao D., Liu J."  $ reviewer4 $ (0,)

 "Using OpenMP superscalar for parallelization of embedded and consumer applications"  $ "Andersch M., Chi C.C., Juurlink B."  $ reviewer2 $ (0,)
 "Using OpenMP superscalar for parallelization of embedded and consumer applications"  $ "Andersch M., Chi C.C., Juurlink B."  $ reviewer3 $ (1,)

 "Using clouds for MapReduce measurement assignments"  $ "Rabkin A., Reiss C., Katz R., Patterson D."  $ reviewer2 $ (0,)
 "Using clouds for MapReduce measurement assignments"  $ "Rabkin A., Reiss C., Katz R., Patterson D."  $ reviewer3 $ (1,)

 "Using compiler directives for accelerating CFD applications on GPUs"  $ "Jin H., Kellogg M., Mehrotra P."  $ reviewer1 $ (1,)
 "Using compiler directives for accelerating CFD applications on GPUs"  $ "Jin H., Kellogg M., Mehrotra P."  $ reviewer4 $ (0,)

 "Using geodata and geoprocessing web services in embedded device"  $ "Zhang D.-H., Xie B., Chen H.-J., Lv Y., Yu L."  $ reviewer2 $ (1,)
 "Using geodata and geoprocessing web services in embedded device"  $ "Zhang D.-H., Xie B., Chen H.-J., Lv Y., Yu L."  $ reviewer4 $ (0,)

 "VDJtools: Unifying Post-analysis of T Cell Receptor Repertoires"  $ "Shugay M., Bagaev D.V., Turchaninova M.A., Bolotin D.A., Britanova O.V., Putintseva E.V., Pogorelyy M.V., Nazarov V.I., Zvyagin I.V., Kirgizova V.I., Kirgizov K.I., Skorobogatova E.V., Chudakov D.M."  $ reviewer2 $ (1,)
 "VDJtools: Unifying Post-analysis of T Cell Receptor Repertoires"  $ "Shugay M., Bagaev D.V., Turchaninova M.A., Bolotin D.A., Britanova O.V., Putintseva E.V., Pogorelyy M.V., Nazarov V.I., Zvyagin I.V., Kirgizova V.I., Kirgizov K.I., Skorobogatova E.V., Chudakov D.M."  $ reviewer4 $ (0,)

 "ValWorkBench: An open source Java library for cluster validation, with applications to microarray data analysis"  $ "Giancarlo R., Scaturro D., Utro F."  $ reviewer2 $ (1,)
 "ValWorkBench: An open source Java library for cluster validation, with applications to microarray data analysis"  $ "Giancarlo R., Scaturro D., Utro F."  $ reviewer3 $ (3,)

 "WYSIWIB: Exploiting fine-grained program structure in a scriptable API-usage protocol-finding process"  $ "Lawall J.L., Brunel J., Palix N., Hansen R.R., Stuart H., Muller G."  $ reviewer1 $ (1,)
 "WYSIWIB: Exploiting fine-grained program structure in a scriptable API-usage protocol-finding process"  $ "Lawall J.L., Brunel J., Palix N., Hansen R.R., Stuart H., Muller G."  $ reviewer4 $ (0,)

 "Web-based platform for evaluation of RF-based indoor localization algorithms"  $ "Lemic F., Handziski V., Wirström N., Van Haute T., De Poorter E., Voigt T., Wolisz A."  $ reviewer1 $ (1,)
 "Web-based platform for evaluation of RF-based indoor localization algorithms"  $ "Lemic F., Handziski V., Wirström N., Van Haute T., De Poorter E., Voigt T., Wolisz A."  $ reviewer4 $ (0,)

 "What is the price of simplicity? A cross-platform evaluation of the SAGA API"  $ "Den Burger M., Jacobs C., Kielmann T., Merzky A., Weidner O., Kaiser H."  $ reviewer1 $ (1,)
 "What is the price of simplicity? A cross-platform evaluation of the SAGA API"  $ "Den Burger M., Jacobs C., Kielmann T., Merzky A., Weidner O., Kaiser H."  $ reviewer4 $ (0,)

 "Wikipedia miner engine: A re-usable e-learning service based on a virtual MVC design pattern"  $ "Cortez R., Vazhenin A., Brine J."  $ reviewer1 $ (1,)
 "Wikipedia miner engine: A re-usable e-learning service based on a virtual MVC design pattern"  $ "Cortez R., Vazhenin A., Brine J."  $ reviewer4 $ (0,)

 "adLIMS: A customized open source software that allows bridging clinical and basic molecular research studies"  $ "Calabria A., Spinozzi G., Benedicenti F., Tenderini E., Montini E."  $ reviewer2 $ (0,)
 "adLIMS: A customized open source software that allows bridging clinical and basic molecular research studies"  $ "Calabria A., Spinozzi G., Benedicenti F., Tenderini E., Montini E."  $ reviewer3 $ (1,)

 "fine-GRAPE: fine-grained APi usage extractor – an approach and dataset to investigate API usage"  $ "Sawant A.A., Bacchelli A."  $ reviewer1 $ (1,)
 "fine-GRAPE: fine-grained APi usage extractor – an approach and dataset to investigate API usage"  $ "Sawant A.A., Bacchelli A."  $ reviewer4 $ ()

